Time,H2,H4
3.0060250e+00,2.0300000e-01,2.0306667e-01
3.0070320e+00,2.0320000e-01,2.0326667e-01
3.0080390e+00,2.0326667e-01,2.0346667e-01
3.0090460e+00,2.0320000e-01,2.0353333e-01
3.0100271e+00,2.0320000e-01,2.0360000e-01
3.0110341e+00,2.0340000e-01,2.0360000e-01
3.0120411e+00,2.0366667e-01,2.0340000e-01
3.0130222e+00,2.0386667e-01,2.0320000e-01
3.0140292e+00,2.0380000e-01,2.0313333e-01
3.0150362e+00,2.0340000e-01,2.0313333e-01
3.0160432e+00,2.0266667e-01,2.0320000e-01
3.0170243e+00,2.0166667e-01,2.0306667e-01
3.0180313e+00,2.0080000e-01,2.0306667e-01
3.0190383e+00,2.0053333e-01,2.0346667e-01
3.0200452e+00,2.0066667e-01,2.0393333e-01
3.0210264e+00,2.0100000e-01,2.0440000e-01
3.0220334e+00,2.0113333e-01,2.0480000e-01
3.0230404e+00,2.0120000e-01,2.0513333e-01
3.0240473e+00,2.0106667e-01,2.0540000e-01
3.0250285e+00,2.0093333e-01,2.0560000e-01
3.0260355e+00,2.0093333e-01,2.0553333e-01
3.0270424e+00,2.0106667e-01,2.0520000e-01
3.0280236e+00,2.0140000e-01,2.0486667e-01
3.0290306e+00,2.0180000e-01,2.0440000e-01
3.0300375e+00,2.0220000e-01,2.0373333e-01
3.0310445e+00,2.0240000e-01,2.0280000e-01
3.0320257e+00,2.0200000e-01,2.0233333e-01
3.0330326e+00,2.0126667e-01,2.0286667e-01
3.0340396e+00,2.0040000e-01,2.0386667e-01
3.0350466e+00,1.9973333e-01,2.0433333e-01
3.0360278e+00,1.9960000e-01,2.0453333e-01
3.0370347e+00,1.9986667e-01,2.0493333e-01
3.0380417e+00,2.0006667e-01,2.0560000e-01
3.0390229e+00,2.0000000e-01,2.0613333e-01
3.0400298e+00,1.9986667e-01,2.0640000e-01
3.0410368e+00,2.0006667e-01,2.0673333e-01
3.0420438e+00,2.0040000e-01,2.0713333e-01
3.0430249e+00,2.0066667e-01,2.0740000e-01
3.0440319e+00,2.0080000e-01,2.0740000e-01
3.0450389e+00,2.0093333e-01,2.0740000e-01
3.0460459e+00,2.0113333e-01,2.0726667e-01
3.0470270e+00,2.0140000e-01,2.0693333e-01
3.0480340e+00,2.0160000e-01,2.0646667e-01
3.0490410e+00,2.0173333e-01,2.0600000e-01
3.0500221e+00,2.0173333e-01,2.0586667e-01
3.0510291e+00,2.0146667e-01,2.0626667e-01
3.0520361e+00,2.0100000e-01,2.0673333e-01
3.0530431e+00,2.0026667e-01,2.0706667e-01
3.0540242e+00,1.9960000e-01,2.0713333e-01
3.0550312e+00,1.9920000e-01,2.0706667e-01
3.0560382e+00,1.9906667e-01,2.0700000e-01
3.0570451e+00,1.9926667e-01,2.0680000e-01
3.0580263e+00,1.9953333e-01,2.0653333e-01
3.0590333e+00,1.9953333e-01,2.0673333e-01
3.0600403e+00,1.9940000e-01,2.0706667e-01
3.0610472e+00,1.9946667e-01,2.0706667e-01
3.0620284e+00,1.9980000e-01,2.0686667e-01
3.0630354e+00,2.0026667e-01,2.0700000e-01
3.0640423e+00,2.0060000e-01,2.0720000e-01
3.0650235e+00,2.0080000e-01,2.0726667e-01
3.0660305e+00,2.0080000e-01,2.0733333e-01
3.0670374e+00,2.0066667e-01,2.0740000e-01
3.0680444e+00,2.0053333e-01,2.0740000e-01
3.0690256e+00,2.0033333e-01,2.0720000e-01
3.0700325e+00,2.0013333e-01,2.0713333e-01
3.0710395e+00,1.9993333e-01,2.0726667e-01
3.0720465e+00,1.9986667e-01,2.0740000e-01
3.0730277e+00,1.9986667e-01,2.0760000e-01
3.0740346e+00,2.0000000e-01,2.0800000e-01
3.0750416e+00,1.9986667e-01,2.0853333e-01
3.0760228e+00,1.9973333e-01,2.0906667e-01
3.0770297e+00,1.9966667e-01,2.0960000e-01
3.0780367e+00,1.9960000e-01,2.1006667e-01
3.0790437e+00,1.9946667e-01,2.1053333e-01
3.0800248e+00,1.9933333e-01,2.1093333e-01
3.0810318e+00,1.9946667e-01,2.1120000e-01
3.0820388e+00,1.9953333e-01,2.1146667e-01
3.0830458e+00,1.9953333e-01,2.1153333e-01
3.0840269e+00,1.9933333e-01,2.1133333e-01
3.0850339e+00,1.9920000e-01,2.1113333e-01
3.0860409e+00,1.9893333e-01,2.1113333e-01
3.0870479e+00,1.9873333e-01,2.1120000e-01
3.0880290e+00,1.9866667e-01,2.1153333e-01
3.0890360e+00,1.9860000e-01,2.1186667e-01
3.0900430e+00,1.9866667e-01,2.1193333e-01
3.0910241e+00,1.9886667e-01,2.1193333e-01
3.0920311e+00,1.9900000e-01,2.1180000e-01
3.0930381e+00,1.9900000e-01,2.1193333e-01
3.0940450e+00,1.9893333e-01,2.1213333e-01
3.0950262e+00,1.9886667e-01,2.1213333e-01
3.0960332e+00,1.9873333e-01,2.1186667e-01
3.0970402e+00,1.9853333e-01,2.1153333e-01
3.0980471e+00,1.9820000e-01,2.1133333e-01
3.0990283e+00,1.9800000e-01,2.1126667e-01
3.1000353e+00,1.9786667e-01,2.1120000e-01
3.1010422e+00,1.9773333e-01,2.1133333e-01
3.1020234e+00,1.9766667e-01,2.1173333e-01
3.1030304e+00,1.9766667e-01,2.1186667e-01
3.1040373e+00,1.9766667e-01,2.1180000e-01
3.1050443e+00,1.9766667e-01,2.1153333e-01
3.1060255e+00,1.9766667e-01,2.1120000e-01
3.1070324e+00,1.9746667e-01,2.1120000e-01
3.1080394e+00,1.9726667e-01,2.1126667e-01
3.1090464e+00,1.9693333e-01,2.1120000e-01
3.1100276e+00,1.9660000e-01,2.1106667e-01
3.1110345e+00,1.9640000e-01,2.1093333e-01
3.1120415e+00,1.9633333e-01,2.1073333e-01
3.1130227e+00,1.9633333e-01,2.1066667e-01
3.1140296e+00,1.9633333e-01,2.1046667e-01
3.1150366e+00,1.9633333e-01,2.1020000e-01
3.1160436e+00,1.9613333e-01,2.1006667e-01
3.1170247e+00,1.9593333e-01,2.1013333e-01
3.1180317e+00,1.9566667e-01,2.1026667e-01
3.1190387e+00,1.9540000e-01,2.1026667e-01
3.1200457e+00,1.9520000e-01,2.0993333e-01
3.1210268e+00,1.9500000e-01,2.0953333e-01
3.1220338e+00,1.9486667e-01,2.0926667e-01
3.1230408e+00,1.9480000e-01,2.0926667e-01
3.1240478e+00,1.9466667e-01,2.0946667e-01
3.1250289e+00,1.9453333e-01,2.0953333e-01
3.1260359e+00,1.9446667e-01,2.0940000e-01
3.1270429e+00,1.9433333e-01,2.0920000e-01
3.1280240e+00,1.9406667e-01,2.0913333e-01
3.1290310e+00,1.9380000e-01,2.0940000e-01
3.1300380e+00,1.9346667e-01,2.0973333e-01
3.1310449e+00,1.9326667e-01,2.0993333e-01
3.1320261e+00,1.9306667e-01,2.0993333e-01
3.1330331e+00,1.9280000e-01,2.0966667e-01
3.1340401e+00,1.9260000e-01,2.0913333e-01
3.1350470e+00,1.9233333e-01,2.0866667e-01
3.1360282e+00,1.9206667e-01,2.0826667e-01
3.1370352e+00,1.9186667e-01,2.0786667e-01
3.1380421e+00,1.9153333e-01,2.0746667e-01
3.1390233e+00,1.9120000e-01,2.0740000e-01
3.1400303e+00,1.9106667e-01,2.0773333e-01
3.1410372e+00,1.9106667e-01,2.0826667e-01
3.1420442e+00,1.9126667e-01,2.0846667e-01
3.1430254e+00,1.9160000e-01,2.0853333e-01
3.1440324e+00,1.9186667e-01,2.0846667e-01
3.1450393e+00,1.9206667e-01,2.0826667e-01
3.1460463e+00,1.9213333e-01,2.0793333e-01
3.1470275e+00,1.9213333e-01,2.0786667e-01
3.1480344e+00,1.9193333e-01,2.0820000e-01
3.1490414e+00,1.9180000e-01,2.0853333e-01
3.1500226e+00,1.9173333e-01,2.0873333e-01
3.1510295e+00,1.9180000e-01,2.0893333e-01
3.1520365e+00,1.9233333e-01,2.0906667e-01
3.1530435e+00,1.9313333e-01,2.0906667e-01
3.1540246e+00,1.9380000e-01,2.0900000e-01
3.1550316e+00,1.9426667e-01,2.0906667e-01
3.1560386e+00,1.9446667e-01,2.0906667e-01
3.1570456e+00,1.9453333e-01,2.0900000e-01
3.1580267e+00,1.9453333e-01,2.0880000e-01
3.1590337e+00,1.9453333e-01,2.0866667e-01
3.1600407e+00,1.9453333e-01,2.0846667e-01
3.1610477e+00,1.9446667e-01,2.0853333e-01
3.1620288e+00,1.9440000e-01,2.0866667e-01
3.1630358e+00,1.9420000e-01,2.0880000e-01
3.1640428e+00,1.9400000e-01,2.0880000e-01
3.1650239e+00,1.9393333e-01,2.0860000e-01
3.1660309e+00,1.9400000e-01,2.0846667e-01
3.1670379e+00,1.9413333e-01,2.0833333e-01
3.1680448e+00,1.9433333e-01,2.0813333e-01
3.1690260e+00,1.9446667e-01,2.0793333e-01
3.1700330e+00,1.9453333e-01,2.0793333e-01
3.1710400e+00,1.9460000e-01,2.0800000e-01
3.1720469e+00,1.9466667e-01,2.0800000e-01
3.1730281e+00,1.9460000e-01,2.0786667e-01
3.1740351e+00,1.9466667e-01,2.0786667e-01
3.1750420e+00,1.9473333e-01,2.0786667e-01
3.1760232e+00,1.9480000e-01,2.0766667e-01
3.1770302e+00,1.9493333e-01,2.0740000e-01
3.1780371e+00,1.9493333e-01,2.0720000e-01
3.1790441e+00,1.9500000e-01,2.0733333e-01
3.1800253e+00,1.9500000e-01,2.0746667e-01
3.1810323e+00,1.9506667e-01,2.0753333e-01
3.1820392e+00,1.9506667e-01,2.0746667e-01
3.1830462e+00,1.9506667e-01,2.0746667e-01
3.1840274e+00,1.9506667e-01,2.0746667e-01
3.1850343e+00,1.9500000e-01,2.0753333e-01
3.1860413e+00,1.9493333e-01,2.0753333e-01
3.1870483e+00,1.9473333e-01,2.0746667e-01
3.1880294e+00,1.9453333e-01,2.0746667e-01
3.1890364e+00,1.9440000e-01,2.0740000e-01
3.1900434e+00,1.9446667e-01,2.0726667e-01
3.1910245e+00,1.9466667e-01,2.0713333e-01
3.1920315e+00,1.9473333e-01,2.0713333e-01
3.1930385e+00,1.9480000e-01,2.0720000e-01
3.1940455e+00,1.9493333e-01,2.0726667e-01
3.1950266e+00,1.9506667e-01,2.0733333e-01
3.1960336e+00,1.9520000e-01,2.0726667e-01
3.1970406e+00,1.9533333e-01,2.0713333e-01
3.1980476e+00,1.9546667e-01,2.0693333e-01
3.1990287e+00,1.9566667e-01,2.0693333e-01
3.2000357e+00,1.9586667e-01,2.0693333e-01
3.2010427e+00,1.9593333e-01,2.0700000e-01
3.2020238e+00,1.9606667e-01,2.0713333e-01
3.2030308e+00,1.9620000e-01,2.0726667e-01
3.2040378e+00,1.9633333e-01,2.0753333e-01
3.2050447e+00,1.9633333e-01,2.0766667e-01
3.2060259e+00,1.9640000e-01,2.0773333e-01
3.2070329e+00,1.9646667e-01,2.0766667e-01
3.2080399e+00,1.9660000e-01,2.0746667e-01
3.2090468e+00,1.9660000e-01,2.0740000e-01
3.2100280e+00,1.9660000e-01,2.0746667e-01
3.2110350e+00,1.9666667e-01,2.0760000e-01
3.2120419e+00,1.9666667e-01,2.0793333e-01
3.2130231e+00,1.9666667e-01,2.0826667e-01
3.2140301e+00,1.9666667e-01,2.0840000e-01
3.2150370e+00,1.9673333e-01,2.0846667e-01
3.2160440e+00,1.9680000e-01,2.0846667e-01
3.2170252e+00,1.9693333e-01,2.0853333e-01
3.2180322e+00,1.9700000e-01,2.0866667e-01
3.2190391e+00,1.9706667e-01,2.0886667e-01
3.2200461e+00,1.9713333e-01,2.0880000e-01
3.2210273e+00,1.9720000e-01,2.0866667e-01
3.2220342e+00,1.9726667e-01,2.0840000e-01
3.2230412e+00,1.9733333e-01,2.0800000e-01
3.2240224e+00,1.9740000e-01,2.0753333e-01
3.2250293e+00,1.9746667e-01,2.0700000e-01
3.2260363e+00,1.9753333e-01,2.0653333e-01
3.2270433e+00,1.9766667e-01,2.0653333e-01
3.2280244e+00,1.9773333e-01,2.0680000e-01
3.2290314e+00,1.9793333e-01,2.0720000e-01
3.2300384e+00,1.9806667e-01,2.0746667e-01
3.2310454e+00,1.9820000e-01,2.0773333e-01
3.2320265e+00,1.9833333e-01,2.0826667e-01
3.2330335e+00,1.9846667e-01,2.0900000e-01
3.2340405e+00,1.9853333e-01,2.0940000e-01
3.2350475e+00,1.9866667e-01,2.0966667e-01
3.2360286e+00,1.9873333e-01,2.0986667e-01
3.2370356e+00,1.9886667e-01,2.0993333e-01
3.2380426e+00,1.9886667e-01,2.0993333e-01
3.2390237e+00,1.9900000e-01,2.0993333e-01
3.2400307e+00,1.9906667e-01,2.0980000e-01
3.2410377e+00,1.9913333e-01,2.0966667e-01
3.2420446e+00,1.9920000e-01,2.0973333e-01
3.2430258e+00,1.9926667e-01,2.0986667e-01
3.2440328e+00,1.9926667e-01,2.1006667e-01
3.2450398e+00,1.9933333e-01,2.1020000e-01
3.2460467e+00,1.9940000e-01,2.1026667e-01
3.2470279e+00,1.9933333e-01,2.1040000e-01
3.2480349e+00,1.9933333e-01,2.1053333e-01
3.2490418e+00,1.9933333e-01,2.1066667e-01
3.2500488e+00,1.9940000e-01,2.1060000e-01
3.2510300e+00,1.9933333e-01,2.1040000e-01
3.2520369e+00,1.9933333e-01,2.1026667e-01
3.2530439e+00,1.9926667e-01,2.1006667e-01
3.2540251e+00,1.9933333e-01,2.0986667e-01
3.2550321e+00,1.9933333e-01,2.0960000e-01
3.2560390e+00,1.9933333e-01,2.0920000e-01
3.2570460e+00,1.9933333e-01,2.0860000e-01
3.2580272e+00,1.9933333e-01,2.0793333e-01
3.2590341e+00,1.9940000e-01,2.0753333e-01
3.2600411e+00,1.9940000e-01,2.0766667e-01
3.2610481e+00,1.9940000e-01,2.0813333e-01
3.2620292e+00,1.9933333e-01,2.0853333e-01
3.2630362e+00,1.9933333e-01,2.0893333e-01
3.2640432e+00,1.9926667e-01,2.0926667e-01
3.2650244e+00,1.9926667e-01,2.0940000e-01
3.2660313e+00,1.9933333e-01,2.0933333e-01
3.2670383e+00,1.9946667e-01,2.0940000e-01
3.2680453e+00,1.9960000e-01,2.0966667e-01
3.2690264e+00,1.9966667e-01,2.1000000e-01
3.2700334e+00,1.9980000e-01,2.1020000e-01
3.2710404e+00,1.9986667e-01,2.0986667e-01
3.2720474e+00,1.9986667e-01,2.0926667e-01
3.2730285e+00,1.9986667e-01,2.0900000e-01
3.2740355e+00,1.9986667e-01,2.0906667e-01
3.2750425e+00,1.9993333e-01,2.0913333e-01
3.2760236e+00,2.0006667e-01,2.0920000e-01
3.2770306e+00,2.0013333e-01,2.0926667e-01
3.2780376e+00,2.0026667e-01,2.0913333e-01
3.2790446e+00,2.0026667e-01,2.0880000e-01
3.2800257e+00,2.0026667e-01,2.0846667e-01
3.2810327e+00,2.0026667e-01,2.0833333e-01
3.2820397e+00,2.0033333e-01,2.0833333e-01
3.2830466e+00,2.0040000e-01,2.0806667e-01
3.2840278e+00,2.0046667e-01,2.0766667e-01
3.2850348e+00,2.0053333e-01,2.0740000e-01
3.2860417e+00,2.0060000e-01,2.0733333e-01
3.2870229e+00,2.0060000e-01,2.0713333e-01
3.2880299e+00,2.0066667e-01,2.0686667e-01
3.2890368e+00,2.0073333e-01,2.0666667e-01
3.2900438e+00,2.0080000e-01,2.0660000e-01
3.2910250e+00,2.0086667e-01,2.0666667e-01
3.2920320e+00,2.0093333e-01,2.0646667e-01
3.2930389e+00,2.0100000e-01,2.0600000e-01
3.2940459e+00,2.0106667e-01,2.0560000e-01
3.2950271e+00,2.0106667e-01,2.0540000e-01
3.2960340e+00,2.0106667e-01,2.0540000e-01
3.2970410e+00,2.0113333e-01,2.0540000e-01
3.2980480e+00,2.0120000e-01,2.0540000e-01
3.2990291e+00,2.0126667e-01,2.0540000e-01
3.3000361e+00,2.0126667e-01,2.0520000e-01
3.3010431e+00,2.0126667e-01,2.0493333e-01
3.3020243e+00,2.0133333e-01,2.0466667e-01
3.3030312e+00,2.0140000e-01,2.0446667e-01
3.3040382e+00,2.0146667e-01,2.0440000e-01
3.3050452e+00,2.0146667e-01,2.0446667e-01
3.3060263e+00,2.0153333e-01,2.0453333e-01
3.3070333e+00,2.0153333e-01,2.0473333e-01
3.3080403e+00,2.0160000e-01,2.0486667e-01
3.3090473e+00,2.0166667e-01,2.0466667e-01
3.3100284e+00,2.0166667e-01,2.0440000e-01
3.3110354e+00,2.0166667e-01,2.0413333e-01
3.3120424e+00,2.0173333e-01,2.0373333e-01
3.3130235e+00,2.0180000e-01,2.0326667e-01
3.3140305e+00,2.0180000e-01,2.0286667e-01
3.3150375e+00,2.0180000e-01,2.0266667e-01
3.3160445e+00,2.0173333e-01,2.0246667e-01
3.3170256e+00,2.0173333e-01,2.0226667e-01
3.3180326e+00,2.0180000e-01,2.0226667e-01
3.3190396e+00,2.0186667e-01,2.0253333e-01
3.3200465e+00,2.0193333e-01,2.0286667e-01
3.3210277e+00,2.0193333e-01,2.0326667e-01
3.3220347e+00,2.0200000e-01,2.0360000e-01
3.3230416e+00,2.0200000e-01,2.0366667e-01
3.3240486e+00,2.0200000e-01,2.0333333e-01
3.3250298e+00,2.0200000e-01,2.0273333e-01
3.3260367e+00,2.0200000e-01,2.0213333e-01
3.3270437e+00,2.0200000e-01,2.0186667e-01
3.3280249e+00,2.0200000e-01,2.0206667e-01
3.3290319e+00,2.0206667e-01,2.0260000e-01
3.3300388e+00,2.0206667e-01,2.0306667e-01
3.3310458e+00,2.0213333e-01,2.0320000e-01
3.3320270e+00,2.0213333e-01,2.0320000e-01
3.3330339e+00,2.0213333e-01,2.0326667e-01
3.3340409e+00,2.0213333e-01,2.0353333e-01
3.3350479e+00,2.0213333e-01,2.0373333e-01
3.3360290e+00,2.0213333e-01,2.0400000e-01
3.3370360e+00,2.0213333e-01,2.0426667e-01
3.3380430e+00,2.0213333e-01,2.0426667e-01
3.3390242e+00,2.0213333e-01,2.0386667e-01
3.3400311e+00,2.0213333e-01,2.0326667e-01
3.3410381e+00,2.0220000e-01,2.0280000e-01
3.3420451e+00,2.0220000e-01,2.0253333e-01
3.3430262e+00,2.0220000e-01,2.0240000e-01
3.3440332e+00,2.0226667e-01,2.0233333e-01
3.3450402e+00,2.0240000e-01,2.0213333e-01
3.3460472e+00,2.0240000e-01,2.0186667e-01
3.3470283e+00,2.0246667e-01,2.0160000e-01
3.3480353e+00,2.0246667e-01,2.0140000e-01
3.3490423e+00,2.0253333e-01,2.0126667e-01
3.3500234e+00,2.0253333e-01,2.0120000e-01
3.3510304e+00,2.0253333e-01,2.0113333e-01
3.3520374e+00,2.0253333e-01,2.0106667e-01
3.3530444e+00,2.0246667e-01,2.0106667e-01
3.3540255e+00,2.0240000e-01,2.0106667e-01
3.3550325e+00,2.0233333e-01,2.0100000e-01
3.3560395e+00,2.0233333e-01,2.0093333e-01
3.3570464e+00,2.0233333e-01,2.0086667e-01
3.3580276e+00,2.0233333e-01,2.0066667e-01
3.3590346e+00,2.0246667e-01,2.0060000e-01
3.3600415e+00,2.0260000e-01,2.0073333e-01
3.3610485e+00,2.0273333e-01,2.0100000e-01
3.3620297e+00,2.0286667e-01,2.0126667e-01
3.3630366e+00,2.0286667e-01,2.0133333e-01
3.3640436e+00,2.0293333e-01,2.0106667e-01
3.3650248e+00,2.0300000e-01,2.0073333e-01
3.3660318e+00,2.0313333e-01,2.0080000e-01
3.3670387e+00,2.0313333e-01,2.0100000e-01
3.3680457e+00,2.0320000e-01,2.0113333e-01
3.3690269e+00,2.0320000e-01,2.0126667e-01
3.3700338e+00,2.0320000e-01,2.0153333e-01
3.3710408e+00,2.0333333e-01,2.0160000e-01
3.3720478e+00,2.0333333e-01,2.0146667e-01
3.3730289e+00,2.0333333e-01,2.0133333e-01
3.3740359e+00,2.0340000e-01,2.0113333e-01
3.3750429e+00,2.0340000e-01,2.0093333e-01
3.3760241e+00,2.0346667e-01,2.0080000e-01
3.3770310e+00,2.0353333e-01,2.0093333e-01
3.3780380e+00,2.0353333e-01,2.0140000e-01
3.3790450e+00,2.0353333e-01,2.0193333e-01
3.3800261e+00,2.0353333e-01,2.0240000e-01
3.3810331e+00,2.0360000e-01,2.0266667e-01
3.3820401e+00,2.0360000e-01,2.0280000e-01
3.3830471e+00,2.0373333e-01,2.0293333e-01
3.3840282e+00,2.0380000e-01,2.0320000e-01
3.3850352e+00,2.0393333e-01,2.0340000e-01
3.3860422e+00,2.0400000e-01,2.0333333e-01
3.3870491e+00,2.0406667e-01,2.0340000e-01
3.3880303e+00,2.0413333e-01,2.0353333e-01
3.3890373e+00,2.0420000e-01,2.0373333e-01
3.3900443e+00,2.0420000e-01,2.0373333e-01
3.3910254e+00,2.0420000e-01,2.0366667e-01
3.3920324e+00,2.0426667e-01,2.0373333e-01
3.3930394e+00,2.0426667e-01,2.0406667e-01
3.3940463e+00,2.0426667e-01,2.0426667e-01
3.3950275e+00,2.0433333e-01,2.0426667e-01
3.3960345e+00,2.0440000e-01,2.0420000e-01
3.3970414e+00,2.0446667e-01,2.0420000e-01
3.3980484e+00,2.0446667e-01,2.0413333e-01
3.3990296e+00,2.0446667e-01,2.0406667e-01
3.4000365e+00,2.0446667e-01,2.0400000e-01
3.4010435e+00,2.0446667e-01,2.0406667e-01
3.4020247e+00,2.0446667e-01,2.0406667e-01
3.4030317e+00,2.0446667e-01,2.0413333e-01
3.4040386e+00,2.0446667e-01,2.0433333e-01
3.4050456e+00,2.0446667e-01,2.0453333e-01
3.4060268e+00,2.0440000e-01,2.0446667e-01
3.4070337e+00,2.0440000e-01,2.0413333e-01
3.4080407e+00,2.0440000e-01,2.0413333e-01
3.4090477e+00,2.0433333e-01,2.0446667e-01
3.4100288e+00,2.0433333e-01,2.0480000e-01
3.4110358e+00,2.0433333e-01,2.0480000e-01
3.4120428e+00,2.0433333e-01,2.0460000e-01
3.4130240e+00,2.0433333e-01,2.0440000e-01
3.4140309e+00,2.0426667e-01,2.0426667e-01
3.4150379e+00,2.0426667e-01,2.0413333e-01
3.4160449e+00,2.0426667e-01,2.0400000e-01
3.4170260e+00,2.0420000e-01,2.0386667e-01
3.4180330e+00,2.0413333e-01,2.0373333e-01
3.4190400e+00,2.0406667e-01,2.0360000e-01
3.4200470e+00,2.0400000e-01,2.0340000e-01
3.4210281e+00,2.0393333e-01,2.0333333e-01
3.4220351e+00,2.0386667e-01,2.0346667e-01
3.4230421e+00,2.0373333e-01,2.0360000e-01
3.4240490e+00,2.0366667e-01,2.0340000e-01
3.4250302e+00,2.0360000e-01,2.0306667e-01
3.4260372e+00,2.0346667e-01,2.0273333e-01
3.4270442e+00,2.0333333e-01,2.0280000e-01
3.4280253e+00,2.0333333e-01,2.0300000e-01
3.4290323e+00,2.0326667e-01,2.0313333e-01
3.4300393e+00,2.0320000e-01,2.0306667e-01
3.4310462e+00,2.0313333e-01,2.0306667e-01
3.4320274e+00,2.0306667e-01,2.0300000e-01
3.4330344e+00,2.0306667e-01,2.0260000e-01
3.4340413e+00,2.0306667e-01,2.0226667e-01
3.4350483e+00,2.0300000e-01,2.0206667e-01
3.4360295e+00,2.0293333e-01,2.0200000e-01
3.4370365e+00,2.0293333e-01,2.0193333e-01
3.4380434e+00,2.0286667e-01,2.0200000e-01
3.4390246e+00,2.0286667e-01,2.0226667e-01
3.4400316e+00,2.0280000e-01,2.0260000e-01
3.4410385e+00,2.0273333e-01,2.0280000e-01
3.4420455e+00,2.0273333e-01,2.0280000e-01
3.4430267e+00,2.0266667e-01,2.0280000e-01
3.4440336e+00,2.0266667e-01,2.0273333e-01
3.4450406e+00,2.0260000e-01,2.0253333e-01
3.4460476e+00,2.0253333e-01,2.0213333e-01
3.4470287e+00,2.0246667e-01,2.0173333e-01
3.4480357e+00,2.0246667e-01,2.0153333e-01
3.4490427e+00,2.0246667e-01,2.0133333e-01
3.4500497e+00,2.0246667e-01,2.0100000e-01
3.4510308e+00,2.0246667e-01,2.0073333e-01
3.4520378e+00,2.0246667e-01,2.0066667e-01
3.4530448e+00,2.0240000e-01,2.0053333e-01
3.4540259e+00,2.0240000e-01,2.0026667e-01
3.4550329e+00,2.0246667e-01,2.0013333e-01
3.4560399e+00,2.0246667e-01,2.0026667e-01
3.4570469e+00,2.0246667e-01,2.0053333e-01
3.4580280e+00,2.0246667e-01,2.0093333e-01
3.4590350e+00,2.0246667e-01,2.0113333e-01
3.4600420e+00,2.0246667e-01,2.0093333e-01
3.4610489e+00,2.0246667e-01,2.0066667e-01
3.4620301e+00,2.0246667e-01,2.0040000e-01
3.4630371e+00,2.0246667e-01,1.9986667e-01
3.4640441e+00,2.0246667e-01,1.9926667e-01
3.4650252e+00,2.0246667e-01,1.9893333e-01
3.4660322e+00,2.0246667e-01,1.9886667e-01
3.4670392e+00,2.0246667e-01,1.9900000e-01
3.4680461e+00,2.0246667e-01,1.9920000e-01
3.4690273e+00,2.0240000e-01,1.9960000e-01
3.4700343e+00,2.0240000e-01,1.9986667e-01
3.4710412e+00,2.0240000e-01,2.0006667e-01
3.4720482e+00,2.0240000e-01,2.0026667e-01
3.4730294e+00,2.0240000e-01,2.0046667e-01
3.4740364e+00,2.0246667e-01,2.0053333e-01
3.4750433e+00,2.0246667e-01,2.0060000e-01
3.4760245e+00,2.0246667e-01,2.0086667e-01
3.4770315e+00,2.0240000e-01,2.0120000e-01
3.4780384e+00,2.0240000e-01,2.0140000e-01
3.4790454e+00,2.0240000e-01,2.0140000e-01
3.4800266e+00,2.0240000e-01,2.0126667e-01
3.4810335e+00,2.0240000e-01,2.0100000e-01
3.4820405e+00,2.0233333e-01,2.0066667e-01
3.4830475e+00,2.0233333e-01,2.0026667e-01
3.4840286e+00,2.0233333e-01,1.9966667e-01
3.4850356e+00,2.0233333e-01,1.9913333e-01
3.4860426e+00,2.0233333e-01,1.9860000e-01
3.4870496e+00,2.0233333e-01,1.9800000e-01
3.4880307e+00,2.0233333e-01,1.9760000e-01
3.4890377e+00,2.0240000e-01,1.9733333e-01
3.4900447e+00,2.0240000e-01,1.9700000e-01
3.4910258e+00,2.0240000e-01,1.9666667e-01
3.4920328e+00,2.0240000e-01,1.9633333e-01
3.4930398e+00,2.0240000e-01,1.9586667e-01
3.4940468e+00,2.0240000e-01,1.9566667e-01
3.4950279e+00,2.0240000e-01,1.9593333e-01
3.4960349e+00,2.0240000e-01,1.9633333e-01
3.4970419e+00,2.0240000e-01,1.9660000e-01
3.4980488e+00,2.0240000e-01,1.9673333e-01
3.4990300e+00,2.0240000e-01,1.9700000e-01
3.5000370e+00,2.0240000e-01,1.9706667e-01
3.5010440e+00,2.0233333e-01,1.9713333e-01
3.5020251e+00,2.0233333e-01,1.9733333e-01
3.5030321e+00,2.0233333e-01,1.9753333e-01
3.5040391e+00,2.0233333e-01,1.9760000e-01
3.5050460e+00,2.0233333e-01,1.9760000e-01
3.5060272e+00,2.0233333e-01,1.9773333e-01
3.5070342e+00,2.0233333e-01,1.9793333e-01
3.5080411e+00,2.0233333e-01,1.9820000e-01
3.5090481e+00,2.0226667e-01,1.9846667e-01
3.5100293e+00,2.0226667e-01,1.9866667e-01
3.5110363e+00,2.0220000e-01,1.9880000e-01
3.5120432e+00,2.0220000e-01,1.9893333e-01
3.5130244e+00,2.0220000e-01,1.9926667e-01
3.5140314e+00,2.0213333e-01,1.9946667e-01
3.5150383e+00,2.0213333e-01,1.9960000e-01
3.5160453e+00,2.0213333e-01,1.9980000e-01
3.5170265e+00,2.0206667e-01,2.0000000e-01
3.5180334e+00,2.0206667e-01,2.0013333e-01
3.5190404e+00,2.0213333e-01,2.0040000e-01
3.5200474e+00,2.0206667e-01,2.0066667e-01
3.5210285e+00,2.0200000e-01,2.0080000e-01
3.5220355e+00,2.0200000e-01,2.0080000e-01
3.5230425e+00,2.0200000e-01,2.0093333e-01
